Age,2004Est,2005Est,2006Est,2007Est,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
68,1205.969549,1205.969549,1205.969549,1205.969549,1205.969549,1167.532203,1146.419091,1127.770619,1110.246532,1091.44552,1071.394767,1050.695236,1025.413681,1002.174103,979.6198377,960.4789484,942.8671042,929.5779752,916.5033064,905.5921663,894.555085,884.1077614,873.2709996,862.4055365,851.557002,841.2617169,831.3037276,822.495306,813.5461633,788.8717733,788.8717733,788.8717733,788.8717733,788.8717733,788.8717733,788.8717733,749.5214364,749.5214364,749.5214364,749.5214364,749.5214364,711.765945,711.765945,711.765945,711.765945,711.765945,678.1419748,678.1419748,678.1419748,678.1419748,678.1419748,678.1419748,678.1419748,630.3862113,630.3862113,630.3862113,611.8084485,611.8084485,611.8084485,611.8084485,611.8084485,581.4693876,581.4693876,581.4693876,581.4693876,581.4693876,553.0030131,553.0030131,553.0030131,553.0030131,553.0030131,525.7772384,525.7772384,525.7772384,525.7772384,525.7772384,499.7052555,499.7052555,490.0577641,490.0577641,485.4715272,479.977947,474.4843669,468.9907867,463.4972065,458.0036264,452.5100462,447.0164661,441.5228859,436.0293058,430.5357256,425.0421454,419.5485653,414.0549851,408.561405,403.0678248,397.5742447
69,1304.899959,1304.899959,1304.899959,1304.899959,1304.899959,1257.187302,1231.016895,1209.635196,1189.76682,1171.426286,1151.72633,1131.234293,1109.464292,1083.541673,1059.946832,1036.62852,1017.134193,998.7110443,984.6733714,971.547328,959.8013329,948.5649349,937.7933271,926.2486518,915.235487,903.9992398,893.1893364,883.106643,874.311707,847.6526362,847.6526362,847.6526362,847.6526362,847.6526362,847.6526362,847.6526362,805.7096998,805.7096998,805.7096998,805.7096998,805.7096998,765.6690475,765.6690475,765.6690475,765.6690475,765.6690475,728.2602149,728.2602149,728.2602149,728.2602149,728.2602149,728.2602149,728.2602149,677.4956213,677.4956213,677.4956213,657.6930327,657.6930327,657.6930327,657.6930327,657.6930327,625.0349606,625.0349606,625.0349606,625.0349606,625.0349606,594.2761685,594.2761685,594.2761685,594.2761685,594.2761685,564.8744285,564.8744285,564.8744285,564.8744285,564.8744285,536.9360007,536.9360007,526.3313589,526.3313589,521.4525259,515.5291702,509.6058146,503.682459,497.7591033,491.8357477,485.912392,479.9890364,474.0656808,468.1423251,462.2189695,456.2956139,450.3722582,444.4489026,438.5255469,432.6021913,426.6788357
70,1425.952931,1425.952931,1425.952931,1425.952931,1425.952931,1365.162771,1330.846046,1303.780461,1280.997322,1260.65814,1241.265022,1220.824367,1199.410597,1176.847697,1150.065917,1125.714368,1101.482982,1081.503262,1062.905584,1048.058598,1034.462895,1021.886235,1010.27209,998.6594597,986.4522061,975.1794771,963.6764028,952.5973661,942.4630297,914.5042158,914.5042158,914.5042158,914.5042158,914.5042158,914.5042158,914.5042158,869.4521151,869.4521151,869.4521151,869.4521151,869.4521151,825.5711851,825.5711851,825.5711851,825.5711851,825.5711851,785.5233176,785.5233176,785.5233176,785.5233176,785.5233176,785.5233176,785.5233176,731.6325568,731.6325568,731.6325568,708.757072,708.757072,708.757072,708.757072,708.757072,674.4560445,674.4560445,674.4560445,674.4560445,674.4560445,640.7368603,640.7368603,640.7368603,640.7368603,640.7368603,609.4435547,609.4435547,609.4435547,609.4435547,609.4435547,579.4734181,579.4734181,567.9214853,567.9214853,562.8639706,556.5249583,550.185946,543.8469337,537.5079214,531.1689091,524.8298967,518.4908844,512.1518721,505.8128598,499.4738475,493.1348352,486.7958228,480.4568105,474.1177982,467.7787859,461.4397736
71,1588.206425,1588.206425,1588.206425,1588.206425,1588.206425,1512.482356,1465.502559,1428.944132,1400.405813,1376.840812,1355.051012,1334.591269,1313.318408,1290.190133,1266.611082,1238.883379,1212.877987,1188.24884,1166.832252,1147.263964,1131.793795,1116.490435,1104.062086,1091.571377,1079.049115,1066.352036,1054.763613,1042.842552,1032.022326,1000.914285,1000.914285,1000.914285,1000.914285,1000.914285,1000.914285,1000.914285,950.7333879,950.7333879,950.7333879,950.7333879,950.7333879,903.1568047,903.1568047,903.1568047,903.1568047,903.1568047,859.0818228,859.0818228,859.0818228,859.0818228,859.0818228,859.0818228,859.0818228,800.664649,800.664649,800.664649,775.6679815,775.6679815,775.6679815,775.6679815,775.6679815,737.8739104,737.8739104,737.8739104,737.8739104,737.8739104,701.7251058,701.7251058,701.7251058,701.7251058,701.7251058,667.0556155,667.0556155,667.0556155,667.0556155,667.0556155,634.2282033,634.2282033,621.6616493,621.6616493,615.9308819,608.9532537,601.9756254,594.9979972,588.020369,581.0427407,574.0651125,567.0874843,560.109856,553.1322278,546.1545996,539.1769713,532.1993431,525.2217148,518.2440866,511.2664584,504.2888301
72,1793.118513,1793.118513,1793.118513,1793.118513,1793.118513,1699.698224,1638.035115,1588.179104,1549.249405,1519.162159,1492.946326,1470.482602,1448.336357,1425.510231,1401.478645,1376.182677,1346.88454,1319.97146,1293.835078,1271.368358,1250.561251,1233.693462,1218.50315,1204.102174,1190.877327,1177.726112,1164.487377,1151.987282,1139.803999,1105.545212,1105.545212,1105.545212,1105.545212,1105.545212,1105.545212,1105.545212,1050.688242,1050.688242,1050.688242,1050.688242,1050.688242,998.107132,998.107132,998.107132,998.107132,998.107132,948.3395828,948.3395828,948.3395828,948.3395828,948.3395828,948.3395828,948.3395828,884.5907494,884.5907494,884.5907494,857.2757422,857.2757422,857.2757422,857.2757422,857.2757422,815.4965959,815.4965959,815.4965959,815.4965959,815.4965959,775.1022879,775.1022879,775.1022879,775.1022879,775.1022879,737.0298348,737.0298348,737.0298348,737.0298348,737.0298348,700.4840333,700.4840333,686.4686469,686.4686469,680.3020467,672.5845484,664.8670501,657.1495518,649.4320535,641.7145552,633.9970569,626.2795586,618.5620603,610.844562,603.1270637,595.4095654,587.6920671,579.9745689,572.2570706,564.5395723,556.822074
73,2036.592097,2036.592097,2036.592097,2036.592097,2036.592097,1923.482147,1845.285335,1780.109148,1727.006713,1685.525106,1653.429283,1625.693742,1600.708801,1577.119951,1553.089597,1527.176527,1500.538458,1469.23681,1441.159146,1413.064225,1389.753624,1367.690084,1349.915949,1333.689151,1318.518285,1303.904026,1290.303426,1276.090131,1262.998559,1224.612322,1224.612322,1224.612322,1224.612322,1224.612322,1224.612322,1224.612322,1163.962166,1163.962166,1163.962166,1163.962166,1163.962166,1105.947133,1105.947133,1105.947133,1105.947133,1105.947133,1051.17189,1051.17189,1051.17189,1051.17189,1051.17189,1051.17189,1051.17189,980.1079145,980.1079145,980.1079145,950.8570766,950.8570766,950.8570766,950.8570766,950.8570766,903.7947596,903.7947596,903.7947596,903.7947596,903.7947596,858.8676279,858.8676279,858.8676279,858.8676279,858.8676279,816.9838633,816.9838633,816.9838633,816.9838633,816.9838633,776.3871067,776.3871067,761.021592,761.021592,754.2348188,745.7130341,737.1912495,728.6694648,720.1476801,711.6258955,703.1041108,694.5823261,686.0605415,677.5387568,669.0169721,660.4951875,651.9734028,643.4516181,634.9298335,626.4080488,617.8862641
74,2318.893446,2318.893446,2318.893446,2318.893446,2318.893446,2186.901792,2091.112165,2008.014531,1938.031616,1881.313377,1836.718719,1802.855033,1772.965762,1746.635449,1721.530966,1694.658289,1667.530358,1639.040378,1606.028401,1576.138567,1547.129036,1522.234286,1498.565445,1480.408357,1462.272107,1446.312718,1431.228445,1416.178364,1401.171171,1359.505324,1359.505324,1359.505324,1359.505324,1359.505324,1359.505324,1359.505324,1291.409459,1291.409459,1291.409459,1291.409459,1291.409459,1228.132791,1228.132791,1228.132791,1228.132791,1228.132791,1167.56393,1167.56393,1167.56393,1167.56393,1167.56393,1167.56393,1167.56393,1088.389515,1088.389515,1088.389515,1055.452112,1055.452112,1055.452112,1055.452112,1055.452112,1003.05689,1003.05689,1003.05689,1003.05689,1003.05689,953.477567,953.477567,953.477567,953.477567,953.477567,907.0867835,907.0867835,907.0867835,907.0867835,907.0867835,862.1116414,862.1116414,844.9930263,844.9930263,837.5224782,828.0775602,818.6326421,809.1877241,799.7428061,790.297888,780.85297,771.408052,761.9631339,752.5182159,743.0732979,733.6283799,724.1834618,714.7385438,705.2936258,695.8487077,686.4037897
75,2629.184509,2629.184509,2629.184509,2629.184509,2629.184509,2481.738519,2369.339159,2267.600912,2179.451237,2104.968621,2044.644309,1998.206635,1960.808875,1929.686791,1901.30598,1874.481248,1845.881881,1816.662696,1786.548055,1751.776186,1720.408239,1690.131913,1663.930513,1639.203712,1619.915411,1600.645682,1583.515859,1567.471414,1551.652615,1505.12675,1505.12675,1505.12675,1505.12675,1505.12675,1505.12675,1505.12675,1430.438517,1430.438517,1430.438517,1430.438517,1430.438517,1359.898298,1359.898298,1359.898298,1359.898298,1359.898298,1292.367126,1292.367126,1292.367126,1292.367126,1292.367126,1292.367126,1292.367126,1205.305909,1205.305909,1205.305909,1169.007431,1169.007431,1169.007431,1169.007431,1169.007431,1110.27079,1110.27079,1110.27079,1110.27079,1110.27079,1056.682622,1056.682622,1056.682622,1056.682622,1056.682622,1003.989184,1003.989184,1003.989184,1003.989184,1003.989184,954.8927114,954.8927114,935.7641466,935.7641466,927.0236164,916.4870249,905.9504333,895.4138417,884.8772501,874.3406585,863.8040669,853.2674754,842.7308838,832.1942922,821.6577006,811.121109,800.5845175,790.0479259,779.5113343,768.9747427,758.4381511
76,2976.825619,2976.825619,2976.825619,2976.825619,2976.825619,2813.622927,2687.485824,2568.069441,2460.327536,2365.930599,2287.509691,2223.876431,2173.709855,2134.804203,2100.649416,2069.843966,2041.649943,2011.016113,1980.045838,1948.257656,1911.862664,1879.040674,1846.574424,1819.450907,1793.923311,1773.01182,1752.700372,1734.654536,1717.666232,1666.930561,1666.930561,1666.930561,1666.930561,1666.930561,1666.930561,1666.930561,1584.717303,1584.717303,1584.717303,1584.717303,1584.717303,1506.224411,1506.224411,1506.224411,1506.224411,1506.224411,1431.323398,1431.323398,1431.323398,1431.323398,1431.323398,1431.323398,1431.323398,1335.101903,1335.101903,1335.101903,1294.786419,1294.786419,1294.786419,1294.786419,1294.786419,1230.005099,1230.005099,1230.005099,1230.005099,1230.005099,1170.636923,1170.636923,1170.636923,1170.636923,1170.636923,1112.971197,1112.971197,1112.971197,1112.971197,1112.971197,1057.976044,1057.976044,1036.74187,1036.74187,1027.384844,1015.726858,1004.068871,992.4108841,980.7528974,969.0949106,957.4369239,945.7789371,934.1209504,922.4629637,910.8049769,899.1469902,887.4890035,875.8310167,864.17303,852.5150432,840.8570565
77,3371.217127,3371.217127,3371.217127,3371.217127,3371.217127,3198.470336,3060.063013,2925.008111,2797.358298,2682.196773,2582.010942,2498.684683,2430.22515,2376.739356,2334.662498,2298.723114,2265.898287,2234.501162,2202.343661,2169.368214,2135.341244,2097.318934,2062.754491,2028.966469,2000.284352,1973.594432,1951.808782,1930.348591,1911.011706,1855.584971,1855.584971,1855.584971,1855.584971,1855.584971,1855.584971,1855.584971,1763.676795,1763.676795,1763.676795,1763.676795,1763.676795,1677.399321,1677.399321,1677.399321,1677.399321,1677.399321,1593.775201,1593.775201,1593.775201,1593.775201,1593.775201,1593.775201,1593.775201,1486.284318,1486.284318,1486.284318,1442.317169,1442.317169,1442.317169,1442.317169,1442.317169,1370.210481,1370.210481,1370.210481,1370.210481,1370.210481,1303.386888,1303.386888,1303.386888,1303.386888,1303.386888,1239.444186,1239.444186,1239.444186,1239.444186,1239.444186,1178.210849,1178.210849,1155.047394,1155.047394,1144.509342,1131.580379,1118.651416,1105.722454,1092.793491,1079.864528,1066.935566,1054.006603,1041.077641,1028.148678,1015.219715,1002.290753,989.3617901,976.4328275,963.5038649,950.5749023,937.6459397
78,3818.255965,3818.255965,3818.255965,3818.255965,3818.255965,3635.020924,3490.372266,3340.597203,3196.577013,3060.276793,2936.98127,2829.254245,2739.925485,2667.486431,2610.238432,2564.913093,2525.914903,2490.430979,2456.833892,2421.846849,2386.582994,2350.699592,2310.420773,2274.076055,2239.206222,2209.273005,2181.017112,2158.106569,2136.05845,2074.070745,2074.070745,2074.070745,2074.070745,2074.070745,2074.070745,2074.070745,1971.746135,1971.746135,1971.746135,1971.746135,1971.746135,1874.914717,1874.914717,1874.914717,1874.914717,1874.914717,1782.73306,1782.73306,1782.73306,1782.73306,1782.73306,1782.73306,1782.73306,1661.511728,1661.511728,1661.511728,1613.286503,1613.286503,1613.286503,1613.286503,1613.286503,1533.463554,1533.463554,1533.463554,1533.463554,1533.463554,1458.307925,1458.307925,1458.307925,1458.307925,1458.307925,1386.589404,1386.589404,1386.589404,1386.589404,1386.589404,1318.554303,1318.554303,1292.319185,1292.319185,1280.581847,1266.123868,1251.665889,1237.207911,1222.749932,1208.291953,1193.833975,1179.375996,1164.918017,1150.460038,1136.00206,1121.544081,1107.086102,1092.628123,1078.170145,1063.712166,1049.254187
79,4306.185257,4306.185257,4306.185257,4306.185257,4306.185257,4117.094925,3966.106185,3810.228518,3649.439949,3494.677255,3348.469258,3216.842956,3102.418431,3006.376495,2929.143738,2867.529154,2818.311024,2776.711508,2739.038356,2702.630768,2665.751473,2627.267386,2589.279889,2547.141901,2509.07659,2472.806332,2441.686714,2413.110928,2388.456736,2320.096515,2320.096515,2320.096515,2320.096515,2320.096515,2320.096515,2320.096515,2206.36854,2206.36854,2206.36854,2206.36854,2206.36854,2097.601253,2097.601253,2097.601253,2097.601253,2097.601253,1995.329844,1995.329844,1995.329844,1995.329844,1995.329844,1995.329844,1995.329844,1859.086667,1859.086667,1859.086667,1805.221066,1805.221066,1805.221066,1805.221066,1805.221066,1716.103955,1716.103955,1716.103955,1716.103955,1716.103955,1631.837399,1631.837399,1631.837399,1631.837399,1631.837399,1552.162782,1552.162782,1552.162782,1552.162782,1552.162782,1476.239027,1476.239027,1446.757968,1446.757968,1433.892162,1417.782594,1401.673026,1385.563458,1369.453891,1353.344323,1337.234755,1321.125187,1305.015619,1288.906051,1272.796483,1256.686915,1240.577348,1224.46778,1208.358212,1192.248644,1176.139076
80,4835.210571,4835.210571,4835.210571,4835.210571,4835.210571,4641.15755,4488.842503,4326.66013,4158.631508,3986.521592,3820.391212,3664.791044,3524.084806,3401.552903,3298.898853,3215.930618,3150.55921,3098.485561,3053.414793,3012.130793,2973.075435,2933.048155,2892.994075,2852.61924,2808.618893,2769.058027,2732.013686,2700.451584,2670.711874,2594.68044,2594.68044,2594.68044,2594.68044,2594.68044,2594.68044,2594.68044,2469.097556,2469.097556,2469.097556,2469.097556,2469.097556,2347.785426,2347.785426,2347.785426,2347.785426,2347.785426,2233.049244,2233.049244,2233.049244,2233.049244,2233.049244,2233.049244,2233.049244,2080.283983,2080.283983,2080.283983,2020.384996,2020.384996,2020.384996,2020.384996,2020.384996,1921.553356,1921.553356,1921.553356,1921.553356,1921.553356,1826.008003,1826.008003,1826.008003,1826.008003,1826.008003,1737.717723,1737.717723,1737.717723,1737.717723,1737.717723,1652.04541,1652.04541,1619.968259,1619.968259,1605.522568,1587.566949,1569.611329,1551.65571,1533.700091,1515.744472,1497.788853,1479.833233,1461.877614,1443.921995,1425.966376,1408.010756,1390.055137,1372.099518,1354.143899,1336.18828,1318.23266
81,5402.5988,5402.5988,5402.5988,5402.5988,5402.5988,5197.508605,5047.11062,4884.365558,4709.745828,4529.943473,4345.588776,4167.910545,4001.317556,3851.524777,3721.467867,3612.964997,3524.208652,3454.807991,3398.694079,3350.700559,3306.303798,3264.186953,3221.719171,3178.963288,3136.866642,3090.936584,3050.630328,3012.583753,2981.531914,2895.360403,2895.360403,2895.360403,2895.360403,2895.360403,2895.360403,2895.360403,2756.772404,2756.772404,2756.772404,2756.772404,2756.772404,2621.559362,2621.559362,2621.559362,2621.559362,2621.559362,2493.367187,2493.367187,2493.367187,2493.367187,2493.367187,2493.367187,2493.367187,2324.333561,2324.333561,2324.333561,2255.648827,2255.648827,2255.648827,2255.648827,2255.648827,2145.774905,2145.774905,2145.774905,2145.774905,2145.774905,2039.327825,2039.327825,2039.327825,2039.327825,2039.327825,1941.555252,1941.555252,1941.555252,1941.555252,1941.555252,1846.61261,1846.61261,1810.372358,1810.372358,1794.710421,1774.782427,1754.854432,1734.926437,1714.998443,1695.070448,1675.142454,1655.214459,1635.286465,1615.35847,1595.430476,1575.502481,1555.574487,1535.646492,1515.718498,1495.790503,1475.862509
82,6026.22744,6026.22744,6026.22744,6026.22744,6026.22744,5804.284439,5648.946402,5487.907242,5311.987761,5125.478405,4932.622934,4734.763289,4546.224133,4368.560712,4209.321224,4070.618459,3955.462119,3861.669532,3787.369028,3727.942505,3676.33842,3628.536814,3583.567343,3538.102168,3492.456708,3448.978272,3401.496631,3361.515294,3324.891057,3229.761782,3229.761782,3229.761782,3229.761782,3229.761782,3229.761782,3229.761782,3075.156092,3075.156092,3075.156092,3075.156092,3075.156092,2925.312912,2925.312912,2925.312912,2925.312912,2925.312912,2783.036507,2783.036507,2783.036507,2783.036507,2783.036507,2783.036507,2783.036507,2593.84896,2593.84896,2593.84896,2517.228644,2517.228644,2517.228644,2517.228644,2517.228644,2396.000813,2396.000813,2396.000813,2396.000813,2396.000813,2277.822473,2277.822473,2277.822473,2277.822473,2277.822473,2167.656152,2167.656152,2167.656152,2167.656152,2167.656152,2061.802897,2061.802897,2020.571159,2020.571159,2003.045643,1980.669431,1958.293219,1935.917008,1913.540796,1891.164584,1868.788372,1846.41216,1824.035949,1801.659737,1779.283525,1756.907313,1734.531102,1712.15489,1689.778678,1667.402466,1645.026255
83,6742.544215,6742.544215,6742.544215,6742.544215,6742.544215,6500.011984,6334.252128,6167.062226,5992.436214,5803.362847,5601.119314,5393.596037,5182.328393,4980.010181,4790.894653,4619.955091,4473.290997,4350.490817,4250.166042,4171.868602,4108.082756,4051.546392,4001.140891,3952.516316,3904.295951,3855.912798,3810.11052,3762.242817,3723.460164,3615.461579,3615.461579,3615.461579,3615.461579,3615.461579,3615.461579,3615.461579,3444.333233,3444.333233,3444.333233,3444.333233,3444.333233,3276.639492,3276.639492,3276.639492,3276.639492,3276.639492,3116.972741,3116.972741,3116.972741,3116.972741,3116.972741,3116.972741,3116.972741,2906.435261,2906.435261,2906.435261,2820.648112,2820.648112,2820.648112,2820.648112,2820.648112,2685.430188,2685.430188,2685.430188,2685.430188,2685.430188,2553.813402,2553.813402,2553.813402,2553.813402,2553.813402,2429.560194,2429.560194,2429.560194,2429.560194,2429.560194,2310.848196,2310.848196,2265.655787,2265.655787,2245.246764,2220.13799,2195.029216,2169.920442,2144.811668,2119.702895,2094.594121,2069.485347,2044.376573,2019.267799,1994.159025,1969.050252,1943.941478,1918.832704,1893.72393,1868.615156,1843.506382
84,7536.908542,7536.908542,7536.908542,7536.908542,7536.908542,7258.733823,7080.122575,6901.660676,6721.781721,6532.856369,6329.020876,6113.260767,5889.771418,5663.585683,5447.505961,5245.654693,5064.523166,4908.565406,4776.963783,4672.273116,4587.772889,4519.681872,4460.799116,4405.345667,4353.392511,4301.841322,4251.026917,4204.105931,4157.76152,4040.000987,4040.000987,4040.000987,4040.000987,4040.000987,4040.000987,4040.000987,3848.767554,3848.767554,3848.767554,3848.767554,3848.767554,3662.270921,3662.270921,3662.270921,3662.270921,3662.270921,3483.60843,3483.60843,3483.60843,3483.60843,3483.60843,3483.60843,3483.60843,3248.970658,3248.970658,3248.970658,3154.697684,3154.697684,3154.697684,3154.697684,3154.697684,3002.311737,3002.311737,3002.311737,3002.311737,3002.311737,2855.802804,2855.802804,2855.802804,2855.802804,2855.802804,2716.379421,2716.379421,2716.379421,2716.379421,2716.379421,2584.764239,2584.764239,2533.646746,2533.646746,2510.84666,2482.790662,2454.734663,2426.678665,2398.622666,2370.566668,2342.510669,2314.45467,2286.398672,2258.342673,2230.286675,2202.230676,2174.174678,2146.118679,2118.06268,2090.006682,2061.950683
85,8367.985178,8367.985178,8367.985178,8367.985178,8367.985178,8053.705362,7848.759949,7657.691856,7467.397624,7275.25131,7073.668884,6855.292424,6624.11138,6386.955401,6146.801989,5917.578182,5704.936082,5513.282212,5348.764109,5211.260552,5099.851099,5012.050563,4940.170064,4876.781035,4819.031238,4763.202278,4707.818325,4656.105534,4610.13918,4477.636842,4477.636842,4477.636842,4477.636842,4477.636842,4477.636842,4477.636842,4266.204424,4266.204424,4266.204424,4266.204424,4266.204424,4061.431226,4061.431226,4061.431226,4061.431226,4061.431226,3864.112211,3864.112211,3864.112211,3864.112211,3864.112211,3864.112211,3864.112211,3604.436535,3604.436535,3604.436535,3498.843542,3498.843542,3498.843542,3498.843542,3498.843542,3330.091369,3330.091369,3330.091369,3330.091369,3330.091369,3168.293451,3168.293451,3168.293451,3168.293451,3168.293451,3012.840952,3012.840952,3012.840952,3012.840952,3012.840952,2867.513502,2867.513502,2811.281128,2811.281128,2785.430133,2754.313568,2723.197002,2692.080436,2660.96387,2629.847305,2598.730739,2567.614173,2536.497607,2505.381041,2474.264476,2443.14791,2412.031344,2380.914778,2349.798212,2318.681647,2287.565081
86,9369.587051,9369.587051,9369.587051,9369.587051,9369.587051,9001.421437,8765.228243,8546.100367,8342.800765,8137.342908,7930.334036,7712.95309,7479.930609,7231.575472,6976.936317,6720.918903,6476.666396,6249.878375,6047.071593,5872.621003,5727.301546,5609.843328,5516.431925,5440.155296,5372.412938,5310.606409,5251.526721,5193.163894,5139.793543,4995.185056,4995.185056,4995.185056,4995.185056,4995.185056,4995.185056,4995.185056,4758.521481,4758.521481,4758.521481,4758.521481,4758.521481,4532.887894,4532.887894,4532.887894,4532.887894,4532.887894,4313.289406,4313.289406,4313.289406,4313.289406,4313.289406,4313.289406,4313.289406,4024.488698,4024.488698,4024.488698,3905.014393,3905.014393,3905.014393,3905.014393,3905.014393,3717.501201,3717.501201,3717.501201,3717.501201,3717.501201,3537.754432,3537.754432,3537.754432,3537.754432,3537.754432,3364.652601,3364.652601,3364.652601,3364.652601,3364.652601,3203.284163,3203.284163,3139.807844,3139.807844,3111.393377,3076.738978,3042.084579,3007.43018,2972.775781,2938.121382,2903.466983,2868.812584,2834.158185,2799.503785,2764.849386,2730.194987,2695.540588,2660.886189,2626.23179,2591.577391,2556.922992
87,10545.66297,10545.66297,10545.66297,10545.66297,10545.66297,10123.90887,9841.036479,9589.897996,9355.497278,9135.611188,8914.349929,8691.033592,8456.604782,8203.08052,7935.413562,7661.564878,7386.129583,7125.015385,6883.095317,6667.994556,6482.776317,6328.69615,6204.814491,6105.224699,6024.951371,5952.458909,5886.095057,5822.695183,5761.021649,5595.991583,5595.991583,5595.991583,5595.991583,5595.991583,5595.991583,5595.991583,5335.124547,5335.124547,5335.124547,5335.124547,5335.124547,5082.796593,5082.796593,5082.796593,5082.796593,5082.796593,4837.666126,4837.666126,4837.666126,4837.666126,4837.666126,4837.666126,4837.666126,4514.430264,4514.430264,4514.430264,4381.507423,4381.507423,4381.507423,4381.507423,4381.507423,4170.696966,4170.696966,4170.696966,4170.696966,4170.696966,3971.28587,3971.28587,3971.28587,3971.28587,3971.28587,3776.958942,3776.958942,3776.958942,3776.958942,3776.958942,3595.149213,3595.149213,3524.100257,3524.100257,3492.140502,3453.190445,3414.240389,3375.290332,3336.340275,3297.390218,3258.440161,3219.490104,3180.540047,3141.589991,3102.639934,3063.689877,3024.73982,2985.789763,2946.839706,2907.88965,2868.939593
88,11920.48227,11920.48227,11920.48227,11920.48227,11920.48227,11431.86672,11104.55869,10803.19834,10533.3075,10280.80166,10044.24421,9803.763801,9561.225312,9307.357449,9032.044656,8743.407014,8447.148216,8151.513467,7871.965575,7612.572448,7383.404946,7186.659716,7023.526987,6892.844577,6786.904808,6701.816368,6624.805358,6552.67228,6485.637839,6299.152283,6299.152283,6299.152283,6299.152283,6299.152283,6299.152283,6299.152283,6002.093171,6002.093171,6002.093171,6002.093171,6002.093171,5721.391906,5721.391906,5721.391906,5721.391906,5721.391906,5446.200526,5446.200526,5446.200526,5446.200526,5446.200526,5446.200526,5446.200526,5083.800715,5083.800715,5083.800715,4934.386742,4934.386742,4934.386742,4934.386742,4934.386742,4697.049906,4697.049906,4697.049906,4697.049906,4697.049906,4474.199126,4474.199126,4474.199126,4474.199126,4474.199126,4257.569747,4257.569747,4257.569747,4257.569747,4257.569747,4051.245109,4051.245109,3971.606069,3971.606069,3936.380076,3892.616022,3848.851968,3805.087914,3761.32386,3717.559806,3673.795752,3630.031698,3586.267644,3542.50359,3498.739536,3454.975482,3411.211429,3367.447375,3323.683321,3279.919267,3236.155213
89,13416.16281,13416.16281,13416.16281,13416.16281,13416.16281,12912.62235,12532.19381,12183.13398,11861.30818,11572.36985,11299.67141,11044.04649,10785.12028,10522.56603,10246.4332,9948.819578,9635.832591,9316.699497,9000.345901,8699.44153,8424.015764,8180.163296,7970.762784,7800.054341,7662.055018,7550.320395,7460.000867,7378.860598,7303.332904,7088.515202,7088.515202,7088.515202,7088.515202,7088.515202,7088.515202,7088.515202,6759.154017,6759.154017,6759.154017,6759.154017,6759.154017,6442.272529,6442.272529,6442.272529,6442.272529,6442.272529,6135.056808,6135.056808,6135.056808,6135.056808,6135.056808,6135.056808,6135.056808,5728.758019,5728.758019,5728.758019,5561.111605,5561.111605,5561.111605,5561.111605,5561.111605,5295.300078,5295.300078,5295.300078,5295.300078,5295.300078,5041.827351,5041.827351,5041.827351,5041.827351,5041.827351,4799.883589,4799.883589,4799.883589,4799.883589,4799.883589,4566.968582,4566.968582,4478.496645,4478.496645,4439.072081,4390.000881,4340.929681,4291.858481,4242.787281,4193.716081,4144.644881,4095.573681,4046.50248,3997.43128,3948.36008,3899.28888,3850.21768,3801.14648,3752.07528,3703.00408,3653.932879
90-94,18259.88642,18259.88642,18259.88642,18259.88642,18259.88642,17592.32137,16954.69352,16439.3321,16146.17361,15957.91656,15716.98119,15364.36524,14971.12313,14625.03079,14321.83413,13990.45375,13638.22885,13271.78149,12922.44261,12586.82919,12236.71912,11860.01447,11492.67943,11172.20235,10911.38371,10710.15997,10555.22064,10455.14345,10335.49228,9922.166718,9922.166718,9922.166718,9922.166718,9922.166718,9922.166718,9922.166718,9600.041937,9600.041937,9600.041937,9600.041937,9600.041937,9151.03294,9151.03294,9151.03294,9151.03294,9151.03294,8685.154733,8685.154733,8685.154733,8685.154733,8685.154733,8685.154733,8685.154733,8175.934076,8175.934076,8175.934076,7981.785846,7981.785846,7981.785846,7981.785846,7981.785846,7664.676208,7664.676208,7664.676208,7664.676208,7664.676208,7187.004201,7187.004201,7187.004201,7187.004201,7187.004201,6855.569597,6855.569597,6855.569597,6855.569597,6855.569597,6567.567936,6567.567936,6450.461364,6450.461364,6392.85997,6328.584847,6264.309723,6200.034599,6135.759475,6071.484351,6007.209227,5942.934104,5878.65898,5814.383856,5750.108732,5685.833608,5621.558484,5557.283361,5493.008237,5428.733113,5364.457989
